elapsed_time_sec,latency_ms,label
15.13947868347168,32.163534999999996,ipc_off
15.234604358673096,27.229080999999997,ipc_off
15.339168310165405,34.42294,ipc_off
15.437013387680054,33.904688,ipc_off
15.52898359298706,25.691093,ipc_off
15.65855622291565,47.160486999999996,ipc_off
15.718587160110474,15.098678,ipc_off
15.846247673034668,27.809402,ipc_off
15.942532777786255,34.336061,ipc_off
16.021466970443726,16.159264,ipc_off
16.126591682434082,14.530306999999999,ipc_off
16.22969079017639,23.514846,ipc_off
16.342209100723267,38.789853,ipc_off
16.434069633483887,30.829067,ipc_off
16.533175230026245,26.208408,ipc_off
16.630603551864624,21.637311999999998,ipc_off
16.752461194992065,38.438974,ipc_off
16.81084418296814,7.633362999999999,ipc_off
16.98228907585144,36.288123,ipc_off
17.02900457382202,25.950167,ipc_off
17.145655155181885,42.704440999999996,ipc_off
17.251530170440674,47.611585,ipc_off
17.327370643615723,24.366462,ipc_off
17.439465045928955,32.123137,ipc_off
17.609049558639526,98.746927,ipc_off
17.651905059814453,48.260143,ipc_off
17.782219409942627,68.278243,ipc_off
17.84775471687317,44.303169,ipc_off
17.941173791885376,37.529666,ipc_off
18.029127836227417,26.048764,ipc_off
18.148582935333252,44.700136,ipc_off
18.229177951812744,25.451825,ipc_off
18.37088441848755,46.200527,ipc_off
18.432541370391846,24.220629,ipc_off
18.539533376693726,36.57907,ipc_off
18.63117527961731,24.928259,ipc_off
18.729934215545654,26.591186,ipc_off
18.835609912872314,31.802802,ipc_off
18.9326810836792,27.547024,ipc_off
19.058345317840576,53.490153,ipc_off
19.153041124343872,49.979423,ipc_off
19.266304969787598,63.087666,ipc_off
19.340909957885742,34.61853,ipc_off
19.445090532302856,42.154944,ipc_off
19.54741930961609,43.902293,ipc_off
19.637070894241333,32.413294,ipc_off
19.73835253715515,35.504332,ipc_off
19.829925060272217,12.429407999999999,ipc_off
19.93044090270996,26.17727,ipc_off
20.03439712524414,30.786233,ipc_off
20.13479447364807,24.351430999999998,ipc_off
20.251415014266968,47.34476,ipc_off
20.3142352104187,11.301644,ipc_off
20.43105697631836,26.848869,ipc_off
20.52708125114441,23.659363,ipc_off
20.62551212310791,22.659418,ipc_off
20.727882385253906,24.732059,ipc_off
20.822965621948242,20.057249,ipc_off
20.941588163375854,37.856864,ipc_off
21.023305416107178,19.203958,ipc_off
21.166233777999878,54.872203999999996,ipc_off
21.242842435836792,39.308991999999996,ipc_off
21.344090223312378,30.140121999999998,ipc_off
21.463053226470947,60.025372,ipc_off
21.533387899398804,24.386772999999998,ipc_off
21.645524740219116,37.401489,ipc_off
21.755723237991333,42.032187,ipc_off
21.833125352859497,29.837657,ipc_off
21.919100284576416,10.992424,ipc_off
22.081394910812378,58.896273,ipc_off
22.12273907661438,19.333512,ipc_off
22.221932888031006,14.132423999999999,ipc_off
22.34909701347351,45.855601,ipc_off
22.430071592330933,24.578511,ipc_off
22.53385019302368,25.283443,ipc_off
22.63997983932495,33.198221,ipc_off
22.73217749595642,22.426357,ipc_off
22.835962533950806,23.365454999999997,ipc_off
22.95672369003296,49.504996,ipc_off
23.020252227783203,12.173385999999999,ipc_off
23.134073972702026,27.728809,ipc_off
23.250417709350586,34.219381999999996,ipc_off
23.339572191238403,34.392555,ipc_off
23.41577172279358,12.679966,ipc_off
23.515950441360474,12.598619,ipc_off
23.619198322296143,10.386794,ipc_off
23.727195978164673,23.909654999999997,ipc_off
0.27985429763793945,215.948745,ipc_off
0.28400683403015137,120.021346,ipc_off
0.30156397819519043,36.395899,ipc_off
0.39440441131591797,30.166255,ipc_off
0.5110974311828613,46.849495,ipc_off
0.6001567840576172,33.582834999999996,ipc_off
0.7068700790405273,42.866986999999995,ipc_off
0.7889838218688965,24.651045,ipc_off
0.8770077228546143,10.104356,ipc_off
1.001237392425537,37.271771,ipc_off
1.0844063758850098,19.650783,ipc_off
1.1891803741455078,22.999050999999998,ipc_off
1.291524887084961,27.534933,ipc_off
1.3861134052276611,21.894589999999997,ipc_off
1.478677749633789,9.191887,ipc_off
1.6088340282440186,36.030358,ipc_off
1.6941039562225342,29.439669,ipc_off
1.7948620319366455,21.809642999999998,ipc_off
1.9497179985046387,42.636599,ipc_off
2.008702516555786,44.240911999999994,ipc_off
2.0875654220581055,22.764355,ipc_off
2.1853249073028564,20.515189,ipc_off
2.2746973037719727,7.721233,ipc_off
2.413571834564209,48.317730999999995,ipc_off
2.5083160400390625,33.717431,ipc_off
2.6040472984313965,36.782900999999995,ipc_off
2.695237874984741,28.639062,ipc_off
2.8251571655273438,47.183797999999996,ipc_off
2.8877782821655273,22.8406,ipc_off
2.987734079360962,23.664790999999997,ipc_off
3.120683431625366,55.542141,ipc_off
3.1741840839385986,8.941467,ipc_off
3.3013598918914795,24.324707,ipc_off
3.375417470932007,7.639548,ipc_off
3.489753246307373,24.000832,ipc_off
3.58864688873291,24.169404,ipc_off
3.675929069519043,11.662132999999999,ipc_off
3.8033103942871094,25.677659,ipc_off
3.916335344314575,51.702886,ipc_off
4.008003234863281,43.667581999999996,ipc_off
4.211270093917847,121.585185,ipc_off
4.2156147956848145,51.598132,ipc_off
4.302353858947754,36.756116999999996,ipc_off
4.399158239364624,34.200682,ipc_off
4.501475811004639,33.070104,ipc_off
4.626270532608032,61.711355,ipc_off
4.688262462615967,24.327213999999998,ipc_off
4.794353485107422,25.408728999999997,ipc_off
4.873223543167114,7.083298,ipc_off
4.989248275756836,24.217665,ipc_off
5.099226236343384,35.268822,ipc_off
5.183778285980225,19.830386999999998,ipc_off
5.283670425415039,18.148849,ipc_off
5.395932674407959,24.832755,ipc_off
5.497633457183838,20.38507,ipc_off
5.593380689620972,22.586223,ipc_off
5.70253586769104,36.60733,ipc_off
5.778756618499756,7.116101,ipc_off
5.886558532714844,22.455994999999998,ipc_off
5.987943887710571,23.214308,ipc_off
6.0972936153411865,32.682112,ipc_off
6.20999002456665,45.764506,ipc_off
6.292431831359863,27.373151,ipc_off
6.378517150878906,14.171558,ipc_off
6.493759632110596,29.653478999999997,ipc_off
6.574376583099365,9.074619,ipc_off
6.677846670150757,9.114694,ipc_off
6.775372743606567,8.407001,ipc_off
6.879986763000488,8.569272,ipc_off
6.973382472991943,8.882863,ipc_off
7.077576160430908,10.939378,ipc_off
7.179825782775879,8.057003,ipc_off
7.296591520309448,31.900022999999997,ipc_off
7.396009922027588,23.670267,ipc_off
7.474848508834839,8.252775,ipc_off
7.583200454711914,19.069255,ipc_off
7.687547445297241,22.162936,ipc_off
7.773849248886108,7.271201,ipc_off
7.879721641540527,15.013923,ipc_off
7.974023818969727,9.125409,ipc_off
8.076570749282837,7.626894999999999,ipc_off
8.172141075134277,8.038491,ipc_off
8.274359226226807,8.021474999999999,ipc_off
8.37325406074524,9.123958,ipc_off
8.474318504333496,7.972849999999999,ipc_off
8.602805614471436,36.901606,ipc_off
8.698368787765503,33.110394,ipc_off
8.787662267684937,22.928226,ipc_off
8.873004674911499,8.990746,ipc_off
8.974692106246948,10.355986999999999,ipc_off
9.087937593460083,9.044388,ipc_off
9.172189950942993,7.655253,ipc_off
9.302024841308594,35.252736,ipc_off
9.391613960266113,21.851391,ipc_off
9.495056390762329,23.204708999999998,ipc_off
9.584471464157104,19.914092,ipc_off
9.67419171333313,8.87135,ipc_off
9.8091459274292,44.388459999999995,ipc_off
9.92617392539978,59.831664999999994,ipc_off
9.994144439697266,25.346546999999997,ipc_off
10.093212604522705,26.870385,ipc_off
10.196177244186401,8.335657,ipc_off
10.304778575897217,22.796939,ipc_off
10.386852264404297,21.289592,ipc_off
10.491062641143799,24.543207,ipc_off
10.61815619468689,52.670823,ipc_off
10.689131259918213,24.102214999999998,ipc_off
10.793761253356934,29.598968,ipc_off
10.886813879013062,22.598706999999997,ipc_off
10.978105306625366,8.671617,ipc_off
11.071324825286865,7.229664,ipc_off
11.204024076461792,28.160854,ipc_off
11.288686037063599,21.739072,ipc_off
11.416568994522095,49.409599,ipc_off
11.491617679595947,26.988545,ipc_off
11.598499774932861,28.86853,ipc_off
11.674068927764893,7.586754999999999,ipc_off
11.797555685043335,20.708275999999998,ipc_off
11.899033069610596,33.480924,ipc_off
12.006232261657715,41.674622,ipc_off
12.084503173828125,20.109305,ipc_off
12.216297388076782,39.380097,ipc_off
12.27310562133789,7.137706,ipc_off
12.399982213973999,26.269005999999997,ipc_off
12.49390172958374,24.997840999999998,ipc_off
12.59447956085205,28.802711,ipc_off
12.671811819076538,7.1486719999999995,ipc_off
12.787415266036987,20.921512999999997,ipc_off
12.903585195541382,39.003218,ipc_off
13.015806674957275,50.768921999999996,ipc_off
13.092708587646484,24.745133,ipc_off
13.195070028305054,28.426544,ipc_off
13.297520637512207,32.593758,ipc_off
13.372654676437378,8.176794,ipc_off
13.506190776824951,40.297377,ipc_off
13.587107181549072,17.160159999999998,ipc_off
13.721581935882568,56.718188999999995,ipc_off
13.79550576210022,28.926814999999998,ipc_off
13.890265226364136,26.095869999999998,ipc_off
13.972111225128174,6.9820329999999995,ipc_off
14.07784104347229,7.8232729999999995,ipc_off
14.186741590499878,17.816108,ipc_off
14.277650594711304,7.6689869999999996,ipc_off
14.38605809211731,21.057385,ipc_off
14.505682945251465,41.290485,ipc_off
14.602597713470459,37.682013999999995,ipc_off
14.720660209655762,55.185835,ipc_off
14.777789115905762,13.181225999999999,ipc_off
14.877220869064331,9.675256,ipc_off
14.984254598617554,20.016489,ipc_off
15.085972785949707,21.16386,ipc_off
15.198662519454956,34.50837,ipc_off
15.280806064605713,16.673413,ipc_off
15.434153318405151,54.872814,ipc_off
15.49297285079956,27.391115,ipc_off
15.576532125473022,8.812839,ipc_off
15.67693018913269,10.482885999999999,ipc_off
15.812764883041382,41.686251,ipc_off
15.919777631759644,21.535963,ipc_off
16.007468700408936,41.464513,ipc_off
16.085887670516968,21.747003,ipc_off
16.182251930236816,14.180664,ipc_off
16.291309356689453,27.014882,ipc_off
16.407828092575073,36.351575,ipc_off
16.490715980529785,24.082969,ipc_off
16.60452365875244,39.343261999999996,ipc_off
16.696199417114258,24.519847,ipc_off
16.788248300552368,22.458299,ipc_off
